M_RSCP,M_RSRQ,M_SINR,M_CQI,M_QPSK ,M_16QAM,M_64QAM,M_256QAM,M_MIMO,M_Thrpt_Mbps,Thrpt_Good?
-86.0269175,-7.694579452,13.58908913,9.15458564,0.023255,0.244186,0.639534,0.093023,0.233621593,74.88455671,1
-96.86985576,-8.67799378,6.620429361,9.192964636,0.333333,0.5,0.166666,0,0.333333333,25.24386754,1
-93.19843686,-6.061702063,8.994524968,6.685208351,0.588235,0.352941,0.058823,0,0,9.893192309,0
-91.02422374,-10.4207775,7.917572718,8.373561605,0.084745,0.463276,0.446327,0.005649,0.182836593,114.2584073,1
-100.9237971,-10.98059021,1.347784692,4.618626488,0.632653,0.214285,0.153061,0,0.113418766,31.065951,1
-90.70177766,-7.629623687,11.23036194,9.608225915,0.307692,0.461538,0.230769,0,0.602822581,25.37117429,1
-87.32340401,-9.899786865,5.823848656,9.166570389,0.058823,0.411764,0.529411,0,0,21.80952914,0
-91.46719775,-10.46773747,11.62781715,10.39168174,0.202643,0.171806,0.61674,0.00881,0.303342659,145.551907,1
-86.73696358,-11.42740647,5.947749357,7.038947373,0.329341,0.598802,0.071856,0,0.236667159,56.35449821,1
-96.21794648,-9.091258753,7.074215096,8.608430534,0.058823,0.411764,0.529411,0,0,22.63324838,0
-79.35200223,-8.450810437,27.12047248,13.17500843,0,0,0.666666,0.333333,0.578689099,26.46512995,1
-92.95328389,-10.56341614,10.16282391,9.331320882,0,0.389162,0.596059,0.014778,0.107288317,117.0851684,1
-95.79768373,-11.55886264,0.354188446,4.630635244,0.963636,0.036363,0,0,0,8.930698419,0
-92.69148982,-6.035494235,12.1499118,11.31888092,0,0,1,0,0.333333333,25.5256867,1
-83.16338819,-6.494361541,17.94909369,11.2366132,0.051724,0.327586,0.620689,0,0.333333333,10.90950705,0
-75.11362119,-8.745677563,28.52192544,14.23003548,0,0.035398,0.141592,0.823008,0.345475125,157.5342865,1
-88.08805208,-10.86696948,12.84980353,13.45153274,0.916666,0.05,0.033333,0,1,3.647934256,0
-83.04743742,-8.584825197,14.55423971,14.10658286,0,0.407407,0.592592,0,0.612778316,21.86650319,0
-87.39343985,-6.663682147,19.49035757,11.0855813,0.419354,0.193548,0.225806,0.16129,0.333333333,24.48261938,0
-84.91469389,-11.31418323,12.70127893,8.858523099,0.24581,0.592178,0.162011,0,0.215574695,70.68986097,1
-80.18789302,-7.39707648,20.18761518,11.93034099,0.017467,0.196506,0.786026,0,0.343016069,36.40420763,1
-79.2415789,-6.908805131,8.283623829,8.15610888,0.25,0.458333,0.25,0.041666,0.299110198,25.83996012,1
-92.05939117,-7.6425699,11.0682056,6.769219791,0.352941,0.352941,0.294117,0,0.636500754,23.85604793,0
-81.84704164,-11.13052824,11.72779049,11.2297702,0.166666,0.393939,0.439393,0,0.333333333,83.67337804,1
-87.84154985,-7.70714624,10.05756947,9.352091302,0.015625,0.429687,0.554687,0,0.396598749,73.67802418,1
-73.42773004,-7.04044232,17.26369954,14.36410256,0,0.190476,0.809523,0,0.500854701,25.81361964,1
-73.96303174,-5.550305,16.37662541,9.073671837,0.615384,0.173076,0.153846,0.057692,0.292067658,10.80642555,0
-99.50499263,-11.98733928,7.58446538,6.566255711,0.704081,0.224489,0.071428,0,0.282019768,24.98782231,0
-83.73420972,-8.671445074,13.91888847,7.924403125,0.304964,0.475177,0.219858,0,0.346469495,59.99351055,1
-79.55865107,-7.296384396,23.69943079,10.62021894,0,0,1,0,0.333333333,26.0271961,1
-90.64721067,-8.190956846,6.694700445,6.292115563,0.064516,0.290322,0.612903,0.032258,0,10.81111497,0
-80.38419723,-8.631796426,24.01020841,13.16230511,0,0.040909,0.940909,0.018181,0.333333333,185.1644026,1
-93.26521406,-10.03663966,9.364236461,7.829602642,0.102409,0.801204,0.096385,0,0.365380751,80.93359459,1
-80.61725804,-7.517946175,21.73970045,11.77223245,0,0.6,0.36,0.04,0.333333333,24.8943651,0
-86.65499389,-7.177202827,10.75601155,7.233952955,0.125,0.525,0.35,0,0.507536232,10.9427395,0
-101.0170044,-11.64565522,5.804051482,6.502200589,0.671532,0.248175,0.072992,0.007299,0.341211541,36.83892798,1
-102.4061574,-10.78150669,2.885763534,3.797320064,0.663265,0.306122,0.030612,0,0.053121059,24.57639322,0
-100.9309692,-9.617661086,10.72044317,6.213647174,0.40909,0.545454,0.045454,0,0.333333333,19.60131362,0
-98.0020455,-9.075598367,4.417632199,6.428675928,0.904761,0.047619,0.047619,0,0.260674483,10.92845564,0
-77.04798637,-8.843194226,26.52801354,14.26060328,0,0,0.898617,0.101382,0.39277753,241.8744422,1
-96.16868301,-8.566276737,8.206379438,7.049871934,0.433962,0.292452,0.273584,0,0.057348226,50.53765537,1
-78.53276238,-7.830041235,1.443563873,6.429300587,0.2,0.3,0.5,0,0,29.43664573,1
-98.4593296,-7.918691307,7.754048589,8.919949174,0.533333,0.4,0.066666,0,0,24.67465691,0
-96.40383167,-9.831361099,10.09261729,7.828981489,0.671875,0.226562,0.101562,0,0.119224668,27.21120843,1
-95.11917608,-8.865459278,9.881058813,7.315127555,0.509433,0.179245,0.31132,0,0,44.10322936,1
-81.35505917,-8.840491256,10.4463839,10.21327313,0.228571,0.457142,0.314285,0,0.257541478,21.22119344,0
-99.01817911,-8.577892714,5.822878379,5.924545609,0.904761,0.095238,0,0,0.386434951,18.22464246,0
-70.30764831,-10.28346385,8.368328623,6.531092145,0.136752,0.316239,0.478632,0.068376,0.094571938,87.13326623,1
-99.79947098,-9.65903812,5.823398942,5.900285403,0.766129,0.225806,0.008064,0,0.020097228,27.33424326,1
-81.30632799,-8.783092952,10.17704848,9.049599574,0.137931,0.448275,0.413793,0,0.339237057,22.85936143,0
-98,-7.623908282,6.745171602,5.505413176,0.75,0.090909,0.15909,0,0.104736842,11.29127635,0
-77.75981666,-9.004623618,23.77580324,11.29487913,0.013888,0.106481,0.439814,0.439814,0.344174546,212.9654504,1
-99.95807766,-9.269704646,5.755258963,5.686496565,0.857142,0.126984,0.015873,0,0.175935967,34.37080738,1
-101.2319773,-9.150086745,10.05638867,10.67924218,0.272727,0.318181,0.40909,0,0.067139001,25.47389284,1
-98,-8.001875229,6.442361492,5.634022045,0.6,0.275,0.125,0,0,10.87184174,0
-95.41630365,-11.1013713,4.840737719,7.133449275,0.343949,0.515923,0.140127,0,0.077916731,62.83869058,1
-98.63470087,-8.46284577,7.012225152,5.982702249,0.719696,0.196969,0.083333,0,0.15719521,30.79721185,1
-106.0030686,-7.950490315,8.999999762,9.379693227,0.3,0.6,0.1,0,0.333333333,25.44829302,1
-98.86253174,-8.018380339,6.770749018,6.673151375,0.803921,0.196078,0,0,0.030193781,10.89534831,0
-90.00796576,-10.16878348,11.09808327,8.273056544,0.177215,0.246835,0.56962,0.006329,0.274225587,77.28997394,1
-98.07508036,-9.871803646,4.721035696,5.538436664,0.705426,0.178294,0.116279,0,0.084699454,35.25224348,1
-85.84537047,-9.016616381,6.257022936,7.724035106,0.153846,0.384615,0.461538,0,0.190978887,24.15374083,0
-102.4001794,-10.32299369,1.818061092,5.993486625,0.875,0.125,0,0,0,11.16105421,0
-78.93862291,-10.28673843,4.683708502,6.670830823,0.694444,0.25,0.055555,0,0.283921247,22.25257439,0
-91.36555781,-8.545127765,12.40931317,7.339684072,0.263157,0.552631,0.18421,0,0.419804102,41.53375615,1
-88.02141299,-7.281673957,15.31649727,6.986375095,0.833333,0.166666,0,0,0.333333333,21.16752841,0
-89.2546794,-8.081168691,8.84936051,7.860256991,0.530612,0.428571,0.040816,0,0.452669358,10.92845564,0
-91.51702921,-9.382543312,11.23075632,11.13325317,0.146892,0.548022,0.299435,0.005649,0.364894621,78.29308261,1
-75.24292828,-8.394842118,27.92239998,11.47824426,0.036144,0.13253,0.524096,0.307228,0.408747545,113.1463445,1
-90.56809419,-7.602144952,11.85712855,10.29959618,0.105263,0.631578,0.263157,0,0.182230281,22.81799611,0
-73.23589086,-6.789978526,27.0039084,11.6792058,0,0.222222,0.5,0.277777,0.333333333,26.08126676,1
-90.07888465,-9.668833532,11.75955101,9.403145591,0.204225,0.507042,0.288732,0,0.364289406,66.58562168,1
-78.09399691,-9.44783786,19.91763185,9.922098404,0.030303,0.527272,0.40606,0.036363,0.327340436,73.53203062,1
-90.20812523,-8.508126183,8.561309501,10.69392476,0,0.588235,0.411764,0,0.06460945,24.27027915,0
-77,-7.502335353,20.73824007,9.480342659,0,0.596153,0.384615,0.01923,0.415065569,11.51338855,0
-92.12359053,-10.12877319,9.537196607,9.180100681,0.192052,0.562913,0.245033,0,0.25316519,57.83855931,1
-79.96651676,-9.270152122,14.93491871,9.552086316,0.373239,0.485915,0.140845,0,0.319523009,61.30448852,1
-91.14107697,-8.177502307,11.39066408,7.529973261,0.130434,0.434782,0.434782,0,0.333333333,20.31332649,0
-79,-8.209426368,20.01206879,8.992393825,0.229166,0.625,0.125,0.020833,0.29836037,11.30648035,0
-92.85650753,-9.928215293,12.62325972,8.945039111,0.13986,0.580419,0.27972,0,0.271104904,62.87976284,1
-83.66018596,-9.715718663,4.607356054,5.034782574,0.32258,0.419354,0.258064,0,0,38.96417335,1
-91.15448098,-10.38479628,10.25223017,6.335251451,0.5,0.375,0.125,0,0.280260708,24.2468493,0
-78.01576107,-6.952022344,22.63992744,14.17189187,0.133333,0.066666,0.8,0,0.333333333,26.35427932,1
-89.92162571,-10.05698708,11.01636399,8.093029937,0.283687,0.510638,0.205673,0,0.30225501,54.81595511,1
-85.12461324,-8.666871253,16.77158722,10.18832269,0.219354,0.025806,0.754838,0,0.384550085,109.689626,1
-92.51249644,-11.17978976,6.849536533,5.838926401,0.541666,0.416666,0.041666,0,0.083747927,18.4247587,0
-84.93114728,-7.838467699,17.18175609,8.71747372,0.32,0.36,0.32,0,0.333333333,25.57746285,1
-84.07547731,-9.703775221,7.327646336,6.922215149,0.274725,0.351648,0.340659,0.032967,0.163808641,47.55605559,1
-85.64032019,-8.907855452,15.3591952,9.836253139,0.269461,0.377245,0.353293,0,0.377225673,59.04797671,1
-70.38479774,-6.984796187,27.9685317,12.45767951,0,0,0.285714,0.714285,0.333333333,25.97360193,1
-83.34818154,-7.759329269,10.45601881,7.687061313,0.533333,0.266666,0.2,0,0.333333333,23.2394005,0
-82.99172465,-9.715787048,6.68659344,4.768563387,0.295454,0.386363,0.295454,0.022727,0.038373687,50.79311061,1
-80.0466768,-10.23827336,7.092688244,7.648051649,0.225225,0.558558,0.216216,0,0.397442398,50.36950838,1
-63.11355094,-7.090366438,14.14889289,10.05304652,0.548387,0.387096,0.064516,0,0.478418571,22.55230261,0
-78.44433212,-9.058637339,7.259549172,10.32972428,0.222222,0.648148,0.129629,0,0.323813841,11.40899805,0
-71.52143418,-9.835844029,14.59041891,9.905848443,0.015873,0.328042,0.656084,0,0.355198848,142.7706336,1
-78.63910945,-10.05310943,8.281510689,10.28953474,0.194805,0.577922,0.214285,0.012987,0.29958646,48.23236755,1
-75.79880648,-9.076267606,5.274306569,7.727569331,0.736842,0.263157,0,0,0.109298532,20.36259763,0
-79.07973426,-10.91509355,5.684076699,9.074247954,0.291666,0.541666,0.166666,0,0.138341843,18.35764532,0
-88.83451708,-10.2120802,20.04789718,10.52699566,0.027777,0.24074,0.657407,0.074074,0.262607905,166.4604917,1
-92.20993851,-9.239048469,13.50120498,9.027682601,0.340277,0.444444,0.215277,0,0.334069169,52.25391129,1
-88.96193734,-8.577536644,14.64458385,12.00920685,0.129032,0.451612,0.419354,0,0.574174174,22.67412575,0
-84.10040286,-7.699601219,5.869963742,7.83190918,0.076923,0.461538,0.461538,0,0,23.11145792,0
-87.88142484,-10.66382924,14.7872233,10.6488612,0.00505,0.545454,0.414141,0.035353,0.233793068,102.6522724,1
-85.31402621,-9.181564498,5.338871986,5.274833155,0.45631,0.291262,0.2233,0.029126,0,41.64801719,1
-72.45903493,-6.673861883,15.97272025,9.820000135,0.153846,0.192307,0.653846,0,0.333333333,25.70816524,1
-81.69444726,-7.502335353,19.53530982,9.963169398,0.04878,0.02439,0.926829,0,0.333333333,11.58758272,0
-73.79154679,-10.94300305,10.08305992,8.644651576,0.091891,0.389189,0.416216,0.102702,0.37233677,116.7016884,1
-69.97571265,-8.134227153,17.81252784,10.21903675,0,0.18894,0.732718,0.078341,0.333333333,100.5890578,1
-88.85958225,-7.488502419,11.60747848,9.14710807,0.263157,0.315789,0.421052,0,0,25.47389284,1
-71,-7.151013573,17.95130456,9.343034428,0.26923,0.038461,0.673076,0.01923,0.232577666,11.05809692,0
-92.05608,-10.97052483,11.10260212,10.32737048,0.116022,0.403314,0.480662,0,0.289470981,117.5928138,1
-72.3683041,-10.18241848,11.05598254,9.786614808,0.32,0.52,0.114285,0.045714,0.21968312,54.35823781,1
-78.95334895,-6.909994725,20.9416394,10.83642621,0.105263,0,0.894736,0,0.333333333,21.77187291,0
-70.63031546,-10.63731834,0.754048683,9.116765671,0.481481,0.407407,0.111111,0,0,24.82077765,0
-88.30574801,-12.44769497,3.556440672,7.150466667,0.375,0.375,0.236842,0.013157,0.120384269,60.85165486,1
-94.31488156,-9.561350877,17.71144592,7.715656681,0.308176,0.276729,0.364779,0.050314,0.273191532,81.81084336,1
-71.90798808,-6.743171455,29.69240649,14.54620805,0,0,0.285714,0.714285,0.333333333,26.16254739,1
-86.75480439,-9.327431003,3.311748212,4.898190822,0.571428,0.428571,0,0,0.371567873,19.37512123,0
-75.6286426,-9.832358015,25.96552492,12.19683151,0,0.016877,0.49367,0.489451,0.373679445,283.9997437,1
-90.94129048,-11.5266221,0.915059887,4.513877173,0.787234,0.212765,0,0,0.206877917,20.51860232,0
-72.00391411,-6.437056751,31.17141294,14.37465263,0,0,0.4,0.6,0.333333333,26.24435343,1
-91.63554224,-11.200057,2.63131859,5.507781578,0.74074,0.259259,0,0,0.042114129,14.82226973,0
-75.83017279,-8.933030737,25.92576352,12.60155618,0.009216,0.055299,0.732718,0.202764,0.333333333,208.2824872,1
-91.91928192,-10.78205415,1.425332172,4.672318518,0.754237,0.237288,0.008474,0,0.233277634,26.12639628,1
-84.53516291,-6.564853608,17.37243007,9.373288532,0,0.28,0.6,0.12,0.333333333,25.60353619,1
-78.01874802,-7.867634331,18.07249414,9.760528863,0.588235,0.117647,0.117647,0.17647,0,24.65042502,0
-94.22545774,-10.46646525,3.534891229,5.10103867,0.626373,0.285714,0.087912,0,0.055794628,27.48524204,1
-82.69650831,-10.48438082,20.34603581,9.920281687,0.119402,0.40796,0.462686,0.00995,0.333333333,117.7878152,1
-79.91283706,-8.12576222,12.84953631,8.68127928,0.372093,0.279069,0.279069,0.069767,0.224157225,10.56158431,0
-81.6388551,-8.419002017,12.51033539,8.893977042,0.44,0.32,0.24,0,0.175087108,21.92361962,0
-79.54301122,-9.889247596,7.921475144,10.07478399,0.443181,0.420454,0.136363,0,0.34222957,32.47896842,1
-73.39463605,-8.384522659,16.25004742,9.58001589,0,0.465753,0.479452,0.054794,0.249600165,119.1462546,1
-84.83719417,-7.160509392,14.08557454,8.812171684,0,0.59375,0.40625,0,0.273862623,20.11845185,0
-76.03354277,-8.062066051,13.48006225,8.308567024,0,0.125,0.875,0,0.333333333,25.21872773,1
-71.19832284,-9.526394936,26.66665123,10.85778047,0,0.132183,0.609195,0.25862,0.356848119,97.40856043,1
-68.3960511,-8.560857728,23.50852346,10.95510678,0,0.040697,0.808139,0.151162,0.349403711,147.0962656,1
-71.96071009,-7.6890523,24.17967556,11.25006794,0.25,0,0.5,0.25,0.338672005,25.19343184,1
-78.94280724,-7.942806605,4.815026423,8.471335032,0,0.384615,0.538461,0.076923,0,24.55443837,0
-70.28177486,-8.288019399,26.68056275,11.66060102,0,0.325301,0.114457,0.56024,0.390585242,85.77237555,1
-89.30506523,-10.55720717,4.606768284,7.589552111,0.347457,0.355932,0.29661,0,0.26885759,48.61952564,1
-73.24102479,-7.600760026,25.83189737,12.32143186,0.047619,0.238095,0.261904,0.45238,0.333333333,10.98570143,0
-87.81414254,-10.5139895,2.951689543,4.856737333,0.5,0.5,0,0,0.700970874,24.43517682,0
-91.76396531,-11.55595759,1.586584999,6.04982981,0.715384,0.284615,0,0,0.329453938,26.49337931,1
-87.92309702,-9.166469158,11.93824725,8.449746778,0.066666,0.473333,0.426666,0.033333,0.283253325,110.1150228,1
-88.95961578,-11.31160542,7.518893221,8.181026422,0.513513,0.432432,0.054054,0,0.495550162,15.27197153,0
-91.17150487,-7.992338434,6.423400784,4.439598199,0.352941,0.411764,0.235294,0,0.197906113,22.35191844,0
-88.62617934,-10.30215705,8.59617318,8.150745508,0.217741,0.645161,0.137096,0,0.323986574,22.86662612,0
-96.59373145,-10.74184654,5.869286314,6.886729763,0.5125,0.48125,0.00625,0,0.304863302,48.62966349,1
-98.57307311,-12.21201604,4.746237984,5.673870346,0.941176,0.058823,0,0,0.399339934,15.82905997,0
-72.90785381,-6.707622159,24.51578551,12.86543957,0,0,0.916666,0.083333,0.265167007,25.73448933,1
-66.85306715,-5.468154655,23.68046529,12.914268,0,0.043859,0.614035,0.342105,0.429693962,48.9015561,1
-86.19354772,-7.952171168,15.73836568,9.818947065,0.266666,0.351515,0.381818,0,0.322982974,75.62187708,1
-73.63128278,-6.618691245,30.65819463,10.58571459,0,0,0.2,0.8,0.333333333,26.13532369,1
-66.61344657,-4.971399599,22.06202751,11.4862631,0,0.041666,0.75,0.208333,0.333333333,11.59828449,0
-92.94471708,-8.359288103,11.00255466,8.336282388,0.29139,0.589403,0.119205,0,0.333387297,60.37506622,1
-76.37572064,-9.38411567,7.717227147,8.159997121,0.032258,0.021505,0.666666,0.279569,0.148340571,39.72888,1
-71.19640198,-7.471868856,20.6051835,11.97262399,0,0,0.789473,0.210526,0.527891156,25.68186199,1
-75.78088525,-8.140327358,9.618828778,8.730128459,0.041666,0.479166,0.479166,0,0.348311307,11.00970046,0
-76.44345197,-7.971556927,16.11640326,8.532008425,0.079207,0.30693,0.455445,0.158415,0.119519341,58.98088647,1
-96.9995608,-10.25575005,6.265007439,5.420807183,0.826086,0.147826,0.026086,0,0.287564897,21.16056266,0
-87.92875882,-7.313344587,12.02741669,11.58571483,0.45,0.25,0.3,0,0.333333333,24.72324862,0
-88.31658663,-6.478100475,10.59836264,6.534256822,0.277777,0.166666,0.444444,0.111111,0.177915697,18.81035179,0
-97.73722017,-11.66672111,0.080674047,3.445977985,0.873786,0.126213,0,0,0.295880436,19.37197064,0
-77.51768634,-7.05575511,22.06514134,9.079263326,0,0.21875,0.48125,0.3,0.302350261,56.40028966,1
-90.07541692,-6.697385876,14.96645789,9.534228971,0.185185,0.592592,0.222222,0,0.333333333,25.32022913,1
-90.79071805,-7.05588468,11.00435185,9.167465891,0.071428,0.214285,0.714285,0,0.062842815,11.27610684,0
-88.28186044,-9.581456552,8.838961307,9.007369243,0.099337,0.476821,0.423841,0,0.349274899,60.47094878,1
-82.17584227,-8.872701292,11.37641107,7.103602678,0.61194,0.149253,0.216417,0.022388,0.317322239,27.68782597,1
-87.43705747,-10.34037378,4.844454849,5.136783913,0.2,0.5,0.3,0,0,22.96369071,0
-86.61690078,-7.497442167,11.17070111,10.88452101,0.551724,0.241379,0.206896,0,0,23.28230924,0
-86.15769237,-8.6673436,15.44240905,10.30495071,0.024844,0.354037,0.621118,0,0.339093393,47.51540688,1
-78.64571592,-7.779784724,13.49612519,10.20151265,0.07,0.58,0.35,0,0.247921538,43.44950647,1
-96.32168214,-9.848143414,3.506512169,4.635765696,0.708333,0.125,0.166666,0,0.680223285,20.44547573,0
-95.59413064,-6.833306944,10.65932201,7.46324683,0.138888,0.194444,0.638888,0.027777,0,11.02420066,0
-97.98925286,-9.084688825,11.8907313,6.792125712,0.247191,0.449438,0.30337,0,0.532330259,39.67862706,1
-106.7831708,-10.07303274,7.191612439,6.890821455,0.342857,0.557142,0.1,0,0.32396232,58.55238337,1
-98.74013018,-8.401452421,9.969525266,6.924508902,0.4,0.4,0.2,0,0.352291326,20.59596634,0
-97.32866947,-7.790357384,11.06444557,5.361036302,0.515151,0.363636,0.121212,0,0.588573959,11.1462789,0
-98.42590934,-9.748270687,9.544603214,6.597052158,0.252873,0.701149,0.045977,0,0.53029844,36.20539849,1
-98.56221257,-8.27889297,10.44992953,6.329356144,0.470588,0.470588,0.058823,0,0.5,20.11859339,0
-85.22379236,-8.450889174,18.52067999,9.045105411,0.013888,0.138888,0.826388,0.020833,0.271964815,136.2018745,1
-85.67226425,-8.658331645,18.008999,8.47980045,0.066666,0.163636,0.70303,0.066666,0.32802899,149.5673566,1
-83.86622668,-6.289646553,19.87095268,12.51372753,0.037037,0.481481,0.481481,0,0.248950462,23.17507153,0
-86.56820674,-6.349143321,18.92692046,11.45567099,0,0.037037,0.888888,0.074074,0.56267672,23.7212311,0
-75.94464263,-8.346160338,23.36428193,12.43505264,0.011904,0.208333,0.779761,0,0.389975864,135.0212974,1
-71.62097865,-8.405094332,23.43350838,12.90157879,0.017647,0.182352,0.8,0,0.333333333,122.9415032,1
-77.14240871,-6.44279328,14.47115196,11.56341014,0,0.6,0.4,0,0.333333333,22.90104729,0
-87.37951397,-5.459329202,19.23169581,9.025267256,0,0,1,0,0.333333333,24.06157608,0
-86.1111414,-9.504087189,9.03205184,6.886688066,0.431818,0.446969,0.113636,0.007575,0.231791993,57.21475125,1
-71.98742123,-7.989973277,15.36390259,8.529468197,0.033557,0.302013,0.496644,0.167785,0.20912803,114.6766483,1
-78.9003569,-10.89649354,6.367819586,13.18181879,0.321428,0.464285,0.214285,0,0.249066002,19.48006559,0
-83.82196808,-6.14989005,13.8580797,10.871428,0.071428,0.678571,0.25,0,0.333333333,22.92194729,0
-73.60432876,-8.045664958,20.33554944,12.15590826,0,0.062857,0.937142,0,0.377187643,162.6380491,1
