StartTime,Longitude,Latitude,Data_Throughput,IP Access Time (ms),TransferTime,SessionTime,RSRP Avg,RSRQ Avg,SINR Avg,% QPSK ,% 16QAM,% 64QAM,% 256QAM,CQI,% MIMO
2018-09-23 13:30:47.112,51.432276,25.238995,107294794.1,275,6.83,7.105,-94.26902016,-9.140021513,11.13769398,0.16875,0.29375,0.53125,0.00625,8.562523825,0.431655382
2018-09-23 13:31:28.967,51.48145,25.340799,78327182.48,339,6.787,7.126,-87.91367353,-8.836248512,12.14972457,0.234939,0.367469,0.39759,0,8.549820702,0.333333333
2018-09-23 13:32:11.464,51.436329,25.238942,27121061.58,302,0.928,1.23,-80.40939274,-6.147886892,23.17141315,0,0.227272,0.772727,0,11.55746407,0.333333333
2018-09-23 13:32:53.349,51.479308,25.347646,7477182.305,315,3.366,3.681,-97.69379281,-12.29357934,-1.195543589,0.863636,0.136363,0,0,2.862726775,0
2018-09-23 13:33:00.392,51.436727,25.235326,94056727.88,288,6.517,7.093,-82.75926498,-8.596971696,15.1474623,0.122448,0.360544,0.517006,0,9.28185677,0.290531153
2018-09-23 13:33:43.758,51.479724,25.348911,30324456.19,340,6.468,7.13,-91.91175888,-10.4473996,3.052959557,0.517647,0.282352,0.2,0,4.657323397,0
2018-09-23 13:34:22.694,51.436746,25.229695,22838744.72,416,1.102,1.518,-100.6226307,-8.910820999,5.093923309,1,0,0,0,5.878811208,0.221415608
2018-09-23 13:35:06.298,51.490429,25.344516,25320229.13,334,0.994,1.328,-81.14874368,-7.328321933,13.50706745,0.142857,0.285714,0.571428,0,9.858710916,0
2018-09-23 13:36:21.683,51.432578,25.226068,68918117.18,284,5.831,7.096,-81.32367555,-9.111871604,8.90487264,0.08,0.576,0.344,0,9.700644865,0.42948608
2018-09-23 13:37:05.372,51.494504,25.336054,39255254.37,313,6.811,7.124,-99.96302421,-10.16737347,6.213049654,0.423423,0.486486,0.09009,0,6.320712554,0.176089085
2018-09-23 13:37:45.507,51.432426,25.226022,26244095.37,356,0.959,1.315,-92.81250079,-6.584824983,10.13534297,0.3125,0.3125,0.375,0,8.910322999,0.139728884
2018-09-23 13:38:28.819,51.492109,25.343749,26054211.86,310,0.966,1.276,-76.685279,-5.655037645,17.36984262,0,0,0.4,0.6,9.428861571,0
2018-09-23 13:38:34.489,51.425493,25.222128,39433135.52,301,6.572,7.107,-88.11222609,-9.110497627,12.48959758,0.318181,0.488636,0.193181,0,7.293833794,0.495282301
2018-09-23 13:39:17.234,51.489584,25.348312,98768753.15,314,6.446,7.11,-84.39864966,-8.947312457,11.72024144,0,0.098591,0.535211,0.366197,7.951108463,0.119084562
2018-09-23 13:39:56.271,51.412671,25.214821,7109658.862,298,3.54,3.838,-98.26811049,-12.61390839,-3.243491815,0.869565,0.130434,0,0,4.602192822,0
2018-09-23 13:40:39.413,51.50078,25.350106,17686760.67,333,1.423,1.756,-107.5422023,-10.18568701,1.455639323,0.944444,0.055555,0,0,3.865590377,0.273542601
2018-09-23 13:42:36.742,51.394983,25.231633,75654709.34,290,6.814,7.104,-82.56581457,-8.658027954,11.66419171,0.375838,0.315436,0.308724,0,6.855797798,0.323455698
2018-09-23 13:43:18.545,51.501478,25.350562,6852154.007,339,6.794,7.133,-80.98748257,-9.87013428,7.988399999,0.528301,0.283018,0.188679,0,8.029606046,0.787272727
2018-09-23 13:44:01.728,51.399104,25.222005,8928049.899,307,2.819,3.126,-100.502306,-10.9979705,0.439554753,0.851851,0.148148,0,0,3.906060984,0.142249024
2018-09-23 13:44:44.949,51.517387,25.352068,26493062.97,311,0.95,1.261,-74.68082989,-5.623908282,25.5956168,0.105263,0.105263,0.789473,0,11.61999964,0.333333333
2018-09-23 13:44:52.394,51.404101,25.212437,50689743.12,298,6.777,7.075,-83.49211236,-9.71000074,10.33244226,0.415929,0.283185,0.274336,0.026548,6.512307467,0.050801001
2018-09-23 13:45:33.048,51.520427,25.358354,24487237.25,318,6.437,7.119,-96.46052757,-10.53297171,6.808107139,0.772277,0.227722,0,0,5.11289653,0.331132515
2018-09-23 13:46:14.049,51.396864,25.205733,27327136.46,285,0.921,1.206,-89.10917873,-6.716375696,21.38775499,0,0.366666,0.566666,0.066666,11.99811969,0.333333333
2018-09-23 13:46:54.481,51.524211,25.371448,23856047.93,326,1.055,1.381,-107.5606435,-8.287854851,10.33077927,0.315789,0.315789,0.368421,0,7.685251422,0
2018-09-23 13:48:52.758,51.379337,25.195504,64778770.98,286,6.802,7.088,-98.56319235,-9.38977637,8.28845569,0.38125,0.5375,0.08125,0,7.431391097,0.355045324
2018-09-23 13:49:40.597,51.539746,25.365263,9169411.694,339,6.787,7.126,-100.8569642,-12.34022837,1.270231361,0.80597,0.194029,0,0,4.139877036,0
2018-09-23 13:50:17.375,51.37006,25.194755,12920038.43,300,1.948,2.248,-92.47117333,-11.94492669,-0.123224636,0.897435,0.102564,0,0,4.904887183,0
2018-09-23 13:51:04.390,51.538638,25.371315,26354279.32,328,0.955,1.283,-72.02818207,-5.911534402,21.36604724,0.045454,0,0.681818,0.272727,10.36860121,0.333333333
2018-09-23 13:51:07.088,51.367002,25.199456,15513550.95,288,6.479,7.104,-101.6457379,-15.72671259,-5.671896163,0.65,0.333333,0.016666,0,4.170009071,0
2018-09-23 13:51:52.523,51.543721,25.374425,67868799.28,329,6.801,7.13,-102.9497329,-9.839086238,8.431386279,0.167785,0.577181,0.255033,0,7.680491551,0.111566692
2018-09-23 13:52:29.919,51.362231,25.205709,9854435.04,286,2.554,2.84,-81.05132176,-10.21546839,4.567674015,0.619047,0.190476,0.190476,0,6.394500294,0
2018-09-23 13:53:14.228,51.549451,25.37073,26576934.67,335,0.947,1.282,-91.63253263,-5.352387038,15.22902303,0.3,0.1,0.5,0.1,9.58190644,0
2018-09-23 13:55:12.980,51.3577,25.218552,42273957.1,291,6.816,7.107,-94.41348075,-10.96958128,1.754960656,0.428571,0.523809,0.047619,0,5.187151183,0.180798701
2018-09-23 13:55:52.134,51.562534,25.368612,74893955.21,312,6.811,7.123,-91.46548974,-9.550806872,5.816776162,0.148514,0.267326,0.524752,0.059405,6.315639632,0.021435912
2018-09-23 13:56:37.130,51.372307,25.223836,13149596.43,303,1.914,2.217,-102.6971908,-10.83660399,12.06614785,0.55,0.45,0,0,6.27892501,0.363419619
2018-09-23 13:57:15.593,51.565703,25.361661,20346237,339,1.237,1.576,-97.80276581,-7.783349951,4.031043621,0.307692,0.230769,0.461538,0,6.892371188,0.054163298
2018-09-23 13:57:25.343,51.380811,25.226934,61815568.95,331,6.783,7.114,-82.33648314,-8.625822297,8.146488434,0.347222,0.527777,0.125,0,7.039428079,0.343069112
2018-09-23 13:58:03.291,51.567626,25.359281,238985851.7,312,6.79,7.127,-75.00646998,-9.215090098,22.34134624,0,0.008547,0.991452,0,14.16461362,0.333333333
2018-09-23 13:58:46.792,51.392823,25.231252,25734489.33,284,0.978,1.262,-76.62432403,-6.560245022,16.08277444,0.25,0.083333,0.666666,0,7.818870969,0.156498674
2018-09-23 13:59:24.888,51.560042,25.363576,25840193.61,335,0.974,1.309,-67.40853137,-5.69130325,26.0348805,0,0.0625,0.6875,0.25,12.08241758,0.919413919
2018-09-23 14:01:23.840,51.4069,25.233364,11792085.45,288,6.824,7.112,-91.12865447,-9.094456977,3.818583207,0.688311,0.142857,0.12987,0.038961,4.639251309,0
2018-09-23 14:02:03.047,51.556424,25.375564,58796682.17,309,6.792,7.101,-87.48912938,-10.66946323,8.897083591,0.326797,0.38562,0.287581,0,7.875570146,0.091056171
2018-09-23 14:02:48.281,51.407581,25.238648,17051685.47,295,1.476,1.771,-87.96010569,-8.669580411,-0.880352552,0.68421,0.315789,0,0,4.038926567,0
2018-09-23 14:03:27.162,51.552363,25.378541,21401585.98,319,1.176,1.495,-91.17044039,-7.091487758,10.18877445,0.277777,0.388888,0.333333,0,8.280168457,0
2018-09-23 14:03:35.990,51.415111,25.242934,49381362.8,297,6.807,7.104,-86.54774278,-8.559346756,12.00028488,0.1875,0.472222,0.326388,0.013888,7.963398645,0.297073497
2018-09-23 14:04:15.538,51.552697,25.373435,241289908.1,318,6.808,7.126,-67.50219465,-7.847159445,19.62114616,0.004149,0.157676,0.614107,0.224066,10.14012216,0.31928715
2018-09-23 14:04:57.607,51.419646,25.245506,12521561.62,301,2.01,2.311,-92.68292955,-7.506224705,6.193865222,0.117647,0.647058,0.235294,0,8.162858466,0.08501594
2018-09-23 14:05:37.263,51.552509,25.371135,8616302.664,316,2.921,3.237,-92.78969264,-9.693831373,7.507864547,0.514285,0.485714,0,0,6.169711148,0.027536831
2018-09-23 14:07:34.573,51.421525,25.231959,91550163.45,300,6.805,7.105,-87.77050831,-9.008084769,15.04681054,0.158823,0.288235,0.541176,0.011764,7.970353722,0.372226304
2018-09-23 14:08:16.368,51.546293,25.375626,778285.3297,380,6.362,7.118,-88.41716375,-11.89589496,1.578378963,0.970588,0.029411,0,0,6.387818131,0.063187677
2018-09-23 14:08:58.259,51.424585,25.233926,27297436.53,312,0.922,1.234,-76.25489875,-7.307493703,25.03102642,0,0,0.857142,0.142857,12.73911417,0.333333333
2018-09-23 14:09:41.562,51.544747,25.378815,13553208.77,329,1.857,2.186,-90.37399076,-9.57150677,5.310397375,0.25,0.6,0.15,0,8.655317899,0.142899584
2018-09-23 14:09:46.231,51.428373,25.234618,145093636.8,300,6.807,7.107,-79.99180218,-8.875960653,15.65094354,0,0.056737,0.758865,0.184397,10.18079276,0.377346065
2018-09-23 14:10:31.622,51.543627,25.375542,203331097.9,311,6.466,7.114,-81.44238947,-8.908007835,27.0255095,0,0.004878,0.995121,0,13.24558874,0.361686772
2018-09-23 14:11:08.310,51.431041,25.229314,27566342.63,295,0.913,1.208,-65.9947075,-5.703069214,27.13563577,0,0,0.533333,0.466666,14.40066676,0.333333333
2018-09-23 14:11:54.011,51.542494,25.375314,19927280.71,325,1.263,1.588,-104.6713398,-8.369182952,7.041699021,0.458333,0.166666,0.375,0,6.007106947,0.333333333
2018-09-23 14:13:49.830,51.431425,25.236262,97636345.41,291,6.819,7.11,-77.23285441,-8.789011745,17.24692456,0.07258,0.241935,0.556451,0.129032,8.580518144,0.166959965
2018-09-23 14:14:32.774,51.528117,25.373403,174822302.9,315,6.805,7.12,-82.64360808,-9.65886826,23.48656355,0.149038,0.317307,0.408653,0.125,11.02657929,0.348432318
2018-09-23 14:15:14.511,51.431324,25.249724,20921247.09,303,1.203,1.506,-103.8528183,-10.32870181,1.837783562,0.428571,0.333333,0.238095,0,4.592668325,0.319033027
2018-09-23 14:15:56.940,51.521725,25.364752,18397876.53,320,1.368,1.688,-100.9252211,-10.23433551,4.159500355,0.842105,0.105263,0.052631,0,5.329361587,0.229044834
2018-09-23 14:16:02.345,51.431324,25.250509,32241299.03,284,6.79,7.074,-99.03640983,-9.840792658,5.397929346,0.692307,0.253846,0.053846,0,5.757747177,0.078055965
2018-09-23 14:16:45.607,51.51397,25.363372,62170080.6,456,6.636,7.115,-86.71035342,-8.626278016,10.75255003,0.190909,0.445454,0.318181,0.045454,7.661846632,0.085667787
2018-09-23 14:17:23.557,51.431413,25.251102,23368794.8,283,1.077,1.36,-96.30632799,-7.222783749,7.99816762,0.086956,0.652173,0.260869,0,8.632258065,0.333333333
2018-09-23 14:18:07.782,51.503809,25.363389,22096736.74,312,1.139,1.451,-81.22620282,-7.92916446,12.42160186,0.076923,0.230769,0.615384,0.076923,6.162792074,0
2018-09-23 14:20:00.557,51.420705,25.246386,23268823.95,285,6.558,7.08,-88.85454422,-10.43804041,3.256919321,0.487179,0.461538,0.051282,0,7.207168493,0.163006456
2018-09-23 14:20:45.307,51.502319,25.377174,142910815.3,313,6.812,7.125,-97.29522238,-9.586112512,14.0011539,0.085,0.32,0.495,0.1,8.029545173,0.216725387
2018-09-23 14:21:23.926,51.41801,25.251051,27536366.97,302,0.914,1.216,-87.59482062,-9.617919077,18.86970572,0.068965,0.241379,0.689655,0,11.25227372,0.333333333
2018-09-23 14:22:08.932,51.514067,25.378665,26108139.55,326,0.964,1.29,-91.84944884,-6.59712663,20.39344523,0,0.2,0.8,0,12.87142804,0.333333333
2018-09-23 14:22:11.055,51.418335,25.25496,138317681.7,266,6.813,7.107,-80.26546046,-7.441552278,20.17275635,0.010471,0.240837,0.748691,0,11.9108535,0.346982429
2018-09-23 14:22:56.663,51.522329,25.382099,81352093.88,313,6.802,7.115,-104.926421,-9.106774048,14.52426708,0.43781,0.388059,0.159203,0.014925,7.009347377,0.306370968
2018-09-23 14:23:32.619,51.419131,25.260555,30433031.55,458,0.827,1.285,-76.88564108,-6.353729515,11.71774965,0.166666,0.083333,0.416666,0.333333,7.650544135,0
2018-09-23 14:24:18.504,51.526798,25.383465,25681861.99,332,0.98,1.312,-86.83677651,-6.985299663,13.21598648,0.05,0.55,0.4,0,10.69436592,0.374609781
2018-09-23 14:26:12.435,51.415861,25.269938,81223484.35,300,6.801,7.101,-70.56079966,-8.66906195,16.3632286,0.041666,0.298611,0.555555,0.104166,10.98893342,0.244310678
2018-09-23 14:26:55.661,51.524872,25.391709,51934154.45,311,6.51,7.107,-80.18083933,-10.04008246,12.93649497,0.47651,0.24161,0.261744,0.020134,7.43602216,0.116695735
2018-09-23 14:27:36.749,51.41432,25.2761,21548174.32,293,1.168,1.461,-89.37010959,-10.06244201,3.249342247,0.461538,0.461538,0.076923,0,4.145181704,0
2018-09-23 14:28:19.585,51.518861,25.398568,22194218.42,322,1.134,1.456,-83.11970753,-9.810319615,2.782576886,0.333333,0.37037,0.296296,0,8.812688822,0.328969453
2018-09-23 14:28:26.049,51.413108,25.27962,57731133.1,308,6.682,6.99,-92.00798015,-9.714867741,8.730611532,0.365853,0.615853,0.018292,0,7.317039766,0.307991619
2018-09-23 14:29:08.976,51.518863,25.398561,65626355.1,314,6.468,7.115,-81.90065094,-10.16935844,4.914683605,0.186046,0.6,0.213953,0,10.06256217,0.319238301
2018-09-23 14:29:47.528,51.413077,25.283733,15152412.2,286,1.661,1.947,-87.15814923,-9.982153467,8.344201594,0.68,0.12,0.2,0,6.851013184,0.324101947
2018-09-23 14:30:30.533,51.520078,25.394218,25919976.31,331,0.971,1.302,-77.2358755,-11.16820676,17.0037751,0,0.580645,0.387096,0.032258,9.579383539,0.333333333
2018-09-23 14:32:25.868,51.42023,25.279716,158259486.5,277,6.804,7.108,-80.1711636,-8.228074299,25.37465094,0.011299,0.101694,0.802259,0.084745,10.87127575,0.316328089
2018-09-23 14:33:08.677,51.519731,25.390671,138124382.2,333,6.789,7.122,-73.06452298,-9.584921155,17.54380561,0.045197,0.163841,0.672316,0.118644,11.62662234,0.322574158
2018-09-23 14:33:49.410,51.420244,25.27278,28730832.08,341,0.876,1.217,-91.08775964,-6.865085904,5.969842047,0,0,1,0,10.73424652,0
2018-09-23 14:34:32.218,51.518677,25.393441,26661339.1,349,0.944,1.293,-71.60117365,-6.50812609,22.79529327,0,0,1,0,12.8731215,0.296050203
2018-09-23 14:34:37.416,51.420207,25.270517,102627569.2,278,6.783,7.095,-89.27317334,-8.227399978,13.21699167,0.048192,0.259036,0.668674,0.024096,9.329054088,0.313823775
2018-09-23 14:35:20.673,51.51672,25.398033,157268826.4,319,6.442,7.113,-77.83367609,-9.409001522,16.08267052,0.005376,0.134408,0.790322,0.069892,10.73089016,0.328210701
2018-09-23 14:35:59.701,51.41934,25.266488,22984718.45,294,1.095,1.389,-79.71492258,-9.697385998,7.647571143,0.363636,0.590909,0.045454,0,10.65624501,0.333333333
2018-09-23 14:36:42.506,51.509838,25.39935,22194218.42,321,1.134,1.455,-83.72602364,-7.686947356,9.184580897,0.041666,0.291666,0.5,0.166666,9.16409816,0.333333333
2018-09-23 14:38:37.463,51.417618,25.266291,64098290.51,347,6.698,7.101,-81.91525657,-9.960842234,5.639487488,0.189473,0.252631,0.515789,0.042105,6.336794805,0.058141309
2018-09-23 14:39:25.153,51.490055,25.390749,71708351.49,319,6.805,7.124,-83.16684389,-8.502611882,9.534617968,0.115107,0.302158,0.582733,0,8.537799083,0.340002092
2018-09-23 14:40:01.447,51.40982,25.266932,21904487.76,300,1.149,1.449,-87.04037467,-9.22924245,9.633139198,0.294117,0.67647,0.029411,0,8.450884707,0.333333333
2018-09-23 14:40:49.143,51.497063,25.380766,22351918.44,329,1.126,1.455,-77.38912935,-6.3685412,18.12440844,0.0625,0.4375,0.5,0,11.04882478,0.268037871
2018-09-23 14:40:49.673,51.409222,25.269109,125458117.5,324,6.508,7.101,-80.07429752,-8.427836263,22.27661839,0.013157,0.236842,0.690789,0.05921,11.00373952,0.302601926
2018-09-23 14:41:38.588,51.497037,25.372466,36918781.55,328,6.449,7.123,-100.7300954,-10.84625345,0.716525752,0.476744,0.418604,0.104651,0,5.353517669,0
2018-09-23 14:42:12.451,51.407788,25.273859,10164848.08,364,2.476,2.84,-96.34761858,-10.46690972,1.883320562,0.40909,0.590909,0,0,4.751771268,0
2018-09-23 14:43:00.062,51.495043,25.357988,17761593.66,316,1.417,1.733,-92.74839526,-9.653732361,4.477558968,0.666666,0.296296,0.037037,0,6.439670021,0.504028197
2018-09-23 14:44:52.513,51.407395,25.284576,37829330.63,289,6.535,7.1,-93.20347388,-11.31191681,6.171429279,0.367346,0.561224,0.071428,0,7.230908876,0.187732721
2018-09-23 14:45:38.125,51.503583,25.35169,17198714.97,331,6.79,7.121,-98.75290555,-10.83388177,2.262934095,0.619047,0.365079,0.015873,0,4.887749522,0
2018-09-23 14:46:17.175,51.406737,25.292176,12527752.26,296,2.009,2.305,-97.06555556,-10.03040467,1.28546443,0.73913,0.043478,0.217391,0,3.816782857,0
2018-09-23 14:47:02.174,51.518332,25.351996,23743655.67,324,1.06,1.384,-81.76592763,-6.625299145,17.17122864,0.210526,0.631578,0.157894,0,8.951650531,0.333333333
2018-09-23 14:47:05.117,51.406772,25.294555,85684191.95,306,6.485,7.107,-93.83586044,-8.673281142,13.33324168,0.155172,0.505747,0.33908,0,8.890585697,0.340632228
2018-09-23 14:47:50.545,51.520146,25.345384,58861456.6,311,6.436,7.093,-88.64672152,-10.28591246,3.09790922,0.420634,0.436507,0.142857,0,6.782345162,0.328982805
2018-09-23 14:48:26.815,51.406771,25.294554,26975620.3,302,0.933,1.235,-93.09616593,-6.64256999,15.61583376,0,0.444444,0.555555,0,7.248788979,0.333333333
2018-09-23 14:49:11.993,51.515757,25.337319,18615614.98,358,1.352,1.71,-86.8759537,-8.684100633,8.386527883,0.571428,0.190476,0.238095,0,6.230848053,0.282544379
2018-09-23 14:50:24.267,51.411407,25.299608,49827622.24,284,6.827,7.111,-96.69364664,-10.98376246,4.029708786,0.359375,0.5625,0.078125,0,6.605807789,0.055555556
2018-09-23 14:51:48.212,51.419236,25.299588,25708148.73,280,0.979,1.259,-83.91842951,-7.357646425,18.24088702,0,0.8,0.2,0,9.842932752,0.333333333
2018-09-23 14:51:50.197,51.511874,25.350667,34330854.13,342,6.791,7.133,-86.02081421,-7.285743984,18.14843137,0.1,0.25,0.621428,0.028571,11.74508984,0.312817357
2018-09-23 14:52:36.232,51.420262,25.297762,120718004.1,275,6.535,7.105,-84.53874027,-9.074031341,13.04071719,0.015151,0.196969,0.780303,0.007575,10.92810658,0
2018-09-23 14:53:13.874,51.508296,25.347482,10067292.38,344,2.5,2.844,-74.35745515,-6.342680923,22.0065936,0.03125,0,0.96875,0,13.40560742,0.333333333
2018-09-23 14:53:57.710,51.420257,25.297765,25473892.84,343,0.988,1.331,-87.31382974,-7.737057944,12.1550243,0.142857,0.428571,0.428571,0,6.316667106,0.333333333
2018-09-23 14:54:03.492,51.513088,25.345711,141102959.3,310,6.453,7.107,-81.32085529,-8.055463486,19.57391862,0,0.085365,0.914634,0,13.27087389,0.333333333
2018-09-23 14:55:25.016,51.513956,25.340349,21715402.07,340,1.159,1.499,-85.67399924,-7.308148752,15.12799573,0.5,0.4,0.1,0,8.097318614,0.333333333
2018-09-23 14:56:37.119,51.420246,25.28597,43420025.13,357,6.559,7.143,-80.61510795,-9.377942663,9.977409695,0.341772,0.164556,0.481012,0.012658,6.067427359,0
2018-09-23 14:57:24.383,51.506479,25.342687,126558133.1,327,6.788,7.115,-79.06803852,-8.564779105,25.68959138,0.012422,0.279503,0.683229,0.024844,11.39882013,0.304041446
2018-09-23 14:58:00.798,51.430733,25.285885,23788448.5,270,1.058,1.328,-81.09564977,-8.202403536,9.798015813,0.526315,0.421052,0.052631,0,5.315578178,0.333333333
2018-09-23 14:58:47.896,51.506483,25.342686,25551426.24,314,0.985,1.299,-82.94790342,-7.177536516,23.99452527,0,0.363636,0.636363,0,12.43174552,0.260822511
2018-09-23 14:58:48.146,51.431149,25.288827,33609869.64,397,6.657,7.103,-87.39557486,-10.57089648,-0.093768139,0.376623,0.51948,0.103896,0,5.070287066,0
2018-09-23 14:59:35.767,51.506746,25.342584,117193772,307,6.776,7.116,-81.65323467,-8.595115193,23.28751703,0.011428,0.405714,0.52,0.062857,10.7338847,0.310286305
2018-09-23 15:00:09.526,51.430022,25.294246,26492817.54,298,0.95,1.248,-76.51791779,-5.697385876,19.62634056,0.055555,0.611111,0.333333,0,8.786411738,0.333333333
2018-09-23 15:00:57.302,51.510744,25.336741,19880101.14,312,1.266,1.578,-72.64928019,-9.560594171,10.18715293,0.238095,0.428571,0.238095,0.095238,11.25451278,0.333333333
2018-09-23 15:02:45.598,51.441297,25.295238,162334301.3,286,6.815,7.101,-72.96519428,-8.066541239,22.21261412,0.032432,0.118918,0.789189,0.059459,9.779047744,0.323074567
2018-09-23 15:03:34.975,51.512889,25.324997,32058262.19,321,6.799,7.12,-94.64888079,-10.63256972,3.06153205,0.746153,0.238461,0.015384,0,5.683594698,0.369199919
2018-09-23 15:04:09.108,51.443706,25.293718,27446340.66,279,0.917,1.196,-70.05143577,-5.918691205,19.57355353,0,0,0.8,0.2,8.185459016,0.333333333
2018-09-23 15:04:58.819,51.50693,25.327201,25866571.66,324,0.973,1.297,-77.42186312,-5.808933022,23.733063,0,0.666666,0.333333,0,12.66232617,0.333333333
2018-09-23 15:04:56.011,51.449144,25.295984,66370603.53,297,6.809,7.106,-99.54719229,-10.21406379,4.951678084,0.342857,0.307142,0.342857,0.007142,6.998753437,0.177549613
2018-09-23 15:05:46.820,51.505526,25.328254,76470888.28,331,6.78,7.111,-89.73187568,-9.895704753,8.460910972,0.329341,0.359281,0.311377,0,7.500081824,0.288169347
2018-09-23 15:06:17.719,51.4589,25.29423,26633050.29,411,0.945,1.356,-98.77315469,-7.108302066,6.998079121,0.181818,0.181818,0.636363,0,5.857143076,0
2018-09-23 15:07:08.052,51.505525,25.328254,22674138.6,311,1.11,1.421,-90.49672114,-7.283722085,9.90966342,0.48,0.28,0.24,0,7.942800711,0.044144144
2018-09-23 15:08:56.488,51.457293,25.283128,157989297,271,6.812,7.104,-80.0483694,-9.334202984,9.361781085,0.03012,0.156626,0.584337,0.228915,10.22826558,0.305468011
2018-09-23 15:09:45.896,51.512187,25.320074,143521524.1,306,6.45,7.11,-71.48992859,-7.660119578,20.9871432,0,0.244047,0.75,0.005952,11.80698325,0.395374677
2018-09-23 15:10:19.821,51.450511,25.282554,26946933.05,292,0.934,1.226,-74.85080954,-5.294820286,20.19973147,0,0.222222,0.722222,0.055555,9.985010707,0.452177016
2018-09-23 15:11:09.382,51.512202,25.320058,26604839.13,330,0.946,1.276,-70.89649303,-5.612717769,21.15446229,0,0,1,0,12.05376049,0.333333333
2018-09-23 15:15:12.616,51.458009,25.28749,62707847.31,318,6.814,7.132,-97.92319706,-9.313075017,10.15397824,0.55102,0.346938,0.10204,0,6.956886666,0.307042327
2018-09-23 15:15:18.008,51.517011,25.328318,77541218.4,344,6.791,7.135,-94.83981259,-9.792172937,12.38553627,0.362637,0.516483,0.120879,0,8.918859744,0.224283806
2018-09-23 15:16:36.728,51.459203,25.283368,16778840.32,346,1.5,1.846,-85.48934923,-6.471745137,13.15988365,0.652173,0.304347,0,0.043478,8.806459529,0
2018-09-23 15:16:41.763,51.521475,25.331801,25839960.12,323,0.974,1.297,-84.14529334,-6.582445083,18.64273392,0,0.052631,0.789473,0.157894,12.07459073,0.333333333
2018-09-23 15:17:25.557,51.461996,25.283339,31347686.63,303,6.491,7.106,-90.8545389,-8.47812936,10.40460976,0.5,0.354838,0.145161,0,5.470634924,0.030816641
2018-09-23 15:17:30.868,51.523235,25.330176,54526854.07,314,6.468,7.116,-98.46702023,-12.17775624,5.628429674,0.631578,0.322368,0.046052,0,5.827224283,0.193161012
2018-09-23 15:18:47.116,51.468292,25.28166,26135323.69,325,0.963,1.288,-75.42589565,-5.142409028,25.93288164,0,0,1,0,13.42857193,0.333333333
2018-09-23 15:18:53.143,51.523243,25.330174,23521645.45,337,1.07,1.407,-101.6128905,-10.3325991,2.793613176,0.125,0.875,0,0,4.5646646,0
2018-09-23 15:20:52.409,51.529476,25.330452,65721731.15,314,6.812,7.126,-90.43651677,-9.77930059,6.028799121,0.304878,0.591463,0.103658,0,6.078809713,0.314236384
2018-09-23 15:21:25.753,51.469268,25.282864,174285332.1,309,6.803,7.112,-67.10218971,-7.268139721,28.99927945,0,0.015306,0.510204,0.474489,12.80357418,0.333333333
2018-09-23 15:22:15.740,51.537143,25.329949,24340648.78,320,1.034,1.354,-82.44096255,-7.334315827,23.14401924,0.066666,0.066666,0.866666,0,11.39999949,0.333333333
2018-09-23 15:22:49.319,51.465463,25.291986,26054211.86,330,0.966,1.296,-86.29283531,-6.594820239,15.80498191,0,0.678571,0.321428,0,10.69982253,0.333333333
2018-09-23 15:23:04.221,51.537508,25.324355,124059842.6,305,6.48,7.124,-81.36857177,-9.762557499,18.08242953,0.171717,0.363636,0.449494,0.015151,10.15010683,0.235968295
2018-09-23 15:23:38.569,51.467875,25.293251,27716534.62,308,6.471,7.108,-93.21346166,-10.69931963,2.97988055,0.48421,0.410526,0.105263,0,5.989145366,0.196354812
2018-09-23 15:24:25.872,51.536415,25.323429,21256967.31,312,1.184,1.496,-93,-6.813041375,8.744725105,0.428571,0.333333,0.238095,0,6.766102116,0.405487805
2018-09-23 15:25:00.437,51.474317,25.291701,22116193.83,349,1.138,1.487,-86.92651585,-7.873888013,14.44683743,0.470588,0.352941,0.117647,0.058823,8.529385676,0.333333333
2018-09-23 15:26:26.370,51.536153,25.323248,45156778.08,314,6.807,7.121,-95.59515336,-13.17037913,1.864549698,0.681481,0.318518,0,0,4.998324411,0.273940923
2018-09-23 15:27:00.900,51.481061,25.286291,79004014.68,307,6.77,7.113,-75.71280623,-8.015903613,22.73420573,0.067415,0.123595,0.640449,0.168539,9.555230921,0.425303006
2018-09-23 15:27:50.225,51.536143,25.32324,22058083.08,319,1.141,1.46,-94.14145158,-9.201816403,4.858550491,0.571428,0.392857,0.035714,0,5.554193233,0.333333333
2018-09-23 15:28:24.840,51.48602,25.27984,17017120.85,325,1.479,1.804,-91.50886969,-8.632060416,8.587876842,0.466666,0.466666,0.066666,0,3.877622164,0.333333333
2018-09-23 15:28:39.594,51.535643,25.32275,37256287.31,326,6.467,7.125,-96.29452371,-11.15065004,4.542238259,0.541284,0.357798,0.100917,0,6.068073141,0.063862687
2018-09-23 15:29:14.266,51.488509,25.276234,31570411.87,313,6.807,7.12,-70.33029698,-9.253453424,7.448457345,0.37931,0.112068,0.456896,0.051724,7.850002593,0.203540703
2018-09-23 15:30:02.452,51.535613,25.322719,25734505.88,362,0.978,1.34,-94.84207724,-10.43046668,5.194745947,0.451612,0.548387,0,0,7.45888233,0.004430811
2018-09-23 15:30:35.940,51.487056,25.276256,5876306.438,347,4.283,4.63,-85.92996371,-9.540275719,8.231643808,0.25,0.367647,0.264705,0.117647,8.093543637,0.30097827
