MQ,MD,MU,BQ,BC,Call_Drops
-22.08,-113.58,-109.68,1,1,0
-22.08,-113.58,-109.68,1,1,0
-22.08,-113.58,-109.68,1,1,0
-22.08,-113.58,-109.68,1,1,0
-22.081,-113.581,-109.681,1,1,0
-22.082,-113.582,-109.682,1,1,0
-22.082,-113.582,-109.682,1,1,0
-22.083,-113.583,-109.683,1,1,0
-22.084,-113.584,-109.684,1,1,0
-22.084,-113.584,-109.684,1,1,0
-22.085,-113.585,-109.685,1,1,0
-22.086,-113.586,-109.686,1,1,0
-22.086,-113.586,-109.686,1,1,0
-22.087,-113.587,-109.687,1,1,0
-22.088,-113.588,-109.688,1,1,0
-22.088,-113.588,-109.688,1,1,0
-22.089,-113.589,-109.689,1,1,0
-22.09,-113.59,-109.69,1,1,0
-22.09,-113.59,-109.69,1,1,0
-22.09,-113.59,-109.69,1,1,0
-22.091,-113.591,-109.691,1,1,0
-22.092,-113.592,-109.692,1,1,0
-22.092,-113.592,-109.692,1,1,0
-22.093,-113.593,-109.693,1,1,0
-22.094,-113.594,-109.694,1,1,0
-22.094,-113.594,-109.694,1,1,0
-22.095,-113.595,-109.695,1,1,0
-22.096,-113.596,-109.696,1,1,0
-22.096,-113.596,-109.696,1,1,0
-22.097,-113.597,-109.697,1,1,0
-22.098,-113.598,-109.698,1,1,0
-22.098,-113.598,-109.698,1,1,0
-22.099,-113.599,-109.699,1,1,0
-22.1,-113.6,-109.7,1,1,0
-22.1,-113.6,-109.7,1,1,0
-22.1,-113.6,-109.7,1,1,0
-22.1,-113.6,-109.7,1,1,0
-22.101,-113.601,-109.701,1,1,0
-22.102,-113.602,-109.702,1,1,0
-22.102,-113.602,-109.702,1,1,0
-22.103,-113.603,-109.703,1,1,0
-22.104,-113.604,-109.704,1,1,0
-22.104,-113.604,-109.704,1,1,0
-22.105,-113.605,-109.705,1,1,0
-22.106,-113.606,-109.706,1,1,0
-22.106,-113.606,-109.706,1,1,0
-22.107,-113.607,-109.707,1,1,0
-22.108,-113.608,-109.708,1,1,0
-22.108,-113.608,-109.708,1,1,0
-22.109,-113.609,-109.709,1,1,0
-22.11,-113.61,-109.71,1,1,0
-22.11,-113.61,-109.71,1,1,0
-22.11,-113.61,-109.71,1,1,0
-22.111,-113.611,-109.711,1,1,0
-22.112,-113.612,-109.712,1,1,0
-22.112,-113.612,-109.712,1,1,0
-22.113,-113.613,-109.713,1,1,0
-22.114,-113.614,-109.714,1,1,0
-22.114,-113.614,-109.714,1,1,0
-22.115,-113.615,-109.715,1,1,0
-22.116,-113.616,-109.716,1,1,0
-22.116,-113.616,-109.716,1,1,0
-22.117,-113.617,-109.717,1,1,0
-22.118,-113.618,-109.718,1,1,0
-22.118,-113.618,-109.718,1,1,0
-22.119,-113.619,-109.719,1,1,0
-22.12,-113.62,-109.72,1,1,0
-22.12,-113.62,-109.72,1,1,0
-22.12,-113.62,-109.72,1,1,0
-22.12,-113.62,-109.72,1,1,0
-22.121,-113.621,-109.721,1,1,0
-22.122,-113.622,-109.722,1,1,0
-22.122,-113.622,-109.722,1,1,0
-22.123,-113.623,-109.723,1,1,0
-22.124,-113.624,-109.724,1,1,0
-22.124,-113.624,-109.724,1,1,0
-22.125,-113.625,-109.725,1,1,0
-22.126,-113.626,-109.726,1,1,0
-22.126,-113.626,-109.726,1,1,0
-22.127,-113.627,-109.727,1,1,0
-22.128,-113.628,-109.728,1,1,0
-22.128,-113.628,-109.728,1,1,0
-22.129,-113.629,-109.729,1,1,0
-22.13,-113.63,-109.73,1,1,0
-22.13,-113.63,-109.73,1,1,0
-22.13,-113.63,-109.73,1,1,0
-22.131,-113.631,-109.731,1,1,0
-22.132,-113.632,-109.732,1,1,0
-22.132,-113.632,-109.732,1,1,0
-22.133,-113.633,-109.733,1,1,0
-22.134,-113.634,-109.734,1,1,0
-22.134,-113.634,-109.734,1,1,0
-22.135,-113.635,-109.735,1,1,0
-22.136,-113.636,-109.736,1,1,0
-22.136,-113.636,-109.736,1,1,0
-22.137,-113.637,-109.737,1,1,0
-22.138,-113.638,-109.738,1,1,0
-22.138,-113.638,-109.738,1,1,0
-22.139,-113.639,-109.739,1,1,0
-22.14,-113.64,-109.74,1,1,0
-22.14,-113.64,-109.74,1,1,0
-22.14,-113.64,-109.74,1,1,0
-22.14,-113.64,-109.74,1,1,0
-22.141,-113.641,-109.741,1,1,0
-22.142,-113.642,-109.742,1,1,0
-22.142,-113.642,-109.742,1,1,0
-22.143,-113.643,-109.743,1,1,0
-22.144,-113.644,-109.744,1,1,0
-22.144,-113.644,-109.744,1,1,0
-22.145,-113.645,-109.745,1,1,0
-22.146,-113.646,-109.746,1,1,0
-22.146,-113.646,-109.746,1,1,0
-22.147,-113.647,-109.747,1,1,0
-22.148,-113.648,-109.748,1,1,0
-22.148,-113.648,-109.748,1,1,0
-22.149,-113.649,-109.749,1,1,0
-22.15,-113.65,-109.75,1,1,0
-22.15,-113.65,-109.75,1,1,0
-22.15,-113.65,-109.75,1,1,0
-22.151,-113.651,-109.751,1,1,0
-22.152,-113.652,-109.752,1,1,0
-22.152,-113.652,-109.752,1,1,0
-22.153,-113.653,-109.753,1,1,0
-22.154,-113.654,-109.754,1,1,0
-22.154,-113.654,-109.754,1,1,0
-22.155,-113.655,-109.755,1,1,0
-22.156,-113.656,-109.756,1,1,0
-22.156,-113.656,-109.756,1,1,0
-22.157,-113.657,-109.757,1,1,0
-22.158,-113.658,-109.758,1,1,0
-22.158,-113.658,-109.758,1,1,0
-22.159,-113.659,-109.759,1,1,0
-22.16,-113.66,-109.76,1,1,0
-22.16,-113.66,-109.76,1,1,0
-22.16,-113.66,-109.76,1,1,0
-22.16,-113.66,-109.76,1,1,0
-22.161,-113.661,-109.761,1,1,0
-22.162,-113.662,-109.762,1,1,0
-22.162,-113.662,-109.762,1,1,0
-22.163,-113.663,-109.763,1,1,0
-22.164,-113.664,-109.764,1,1,0
-22.164,-113.664,-109.764,1,1,0
-22.165,-113.665,-109.765,1,1,0
-22.166,-113.666,-109.766,1,1,0
-22.166,-113.666,-109.766,1,1,0
-22.167,-113.667,-109.767,1,1,0
-22.168,-113.668,-109.768,1,1,0
-22.168,-113.668,-109.768,1,1,0
-22.169,-113.669,-109.769,1,1,0
-22.17,-113.67,-109.77,1,1,0
-22.17,-113.67,-109.77,1,1,0
-22.17,-113.67,-109.77,1,1,0
-22.171,-113.671,-109.771,1,1,0
-22.172,-113.672,-109.772,1,1,0
-22.172,-113.672,-109.772,1,1,0
-22.173,-113.673,-109.773,1,1,0
-22.174,-113.674,-109.774,1,1,0
-22.174,-113.674,-109.774,1,1,0
-22.175,-113.675,-109.775,1,1,0
-22.176,-113.676,-109.776,1,1,0
-22.176,-113.676,-109.776,1,1,0
-22.177,-113.677,-109.777,1,1,0
-22.178,-113.678,-109.778,1,1,0
-22.178,-113.678,-109.778,1,1,0
-22.179,-113.679,-109.779,1,1,0
-22.18,-113.68,-109.78,1,1,0
-22.18,-113.68,-109.78,1,1,0
-22.18,-113.68,-109.78,1,1,0
-22.18,-113.68,-109.78,1,1,0
-22.181,-113.681,-109.781,1,1,0
-22.182,-113.682,-109.782,1,1,0
-22.182,-113.682,-109.782,1,1,0
-22.183,-113.683,-109.783,1,1,0
-22.184,-113.684,-109.784,1,1,0
-22.184,-113.684,-109.784,1,1,0
-22.185,-113.685,-109.785,1,1,0
-22.186,-113.686,-109.786,1,1,0
-22.186,-113.686,-109.786,1,1,0
-22.187,-113.687,-109.787,1,1,0
-22.188,-113.688,-109.788,1,1,0
-22.188,-113.688,-109.788,1,1,0
-22.189,-113.689,-109.789,1,1,0
-22.19,-113.69,-109.79,1,1,0
-22.19,-113.69,-109.79,1,1,0
-22.19,-113.69,-109.79,1,1,0
-22.191,-113.691,-109.791,1,1,0
-22.192,-113.692,-109.792,1,1,0
-22.192,-113.692,-109.792,1,1,0
-22.193,-113.693,-109.793,1,1,0
-22.194,-113.694,-109.794,1,1,0
-22.194,-113.694,-109.794,1,1,0
-22.195,-113.695,-109.795,1,1,0
-22.196,-113.696,-109.796,1,1,0
-22.196,-113.696,-109.796,1,1,0
-22.197,-113.697,-109.797,1,1,0
-22.198,-113.698,-109.798,1,1,0
-22.198,-113.698,-109.798,1,1,0
-22.199,-113.699,-109.799,1,1,0
-22.2,-113.7,-109.8,1,1,0
-22.2,-113.7,-109.8,1,1,0
-22.2,-113.7,-109.8,1,1,0
-22.2,-113.7,-109.8,1,1,0
-22.201,-113.701,-109.801,1,1,0
-22.202,-113.702,-109.802,1,1,0
-22.202,-113.702,-109.802,1,1,0
-22.203,-113.703,-109.803,1,1,0
-22.204,-113.704,-109.804,1,1,0
-22.204,-113.704,-109.804,1,1,0
-22.205,-113.705,-109.805,1,1,0
-22.206,-113.706,-109.806,1,1,0
-22.206,-113.706,-109.806,1,1,0
-22.207,-113.707,-109.807,1,1,0
-22.208,-113.708,-109.808,1,1,0
-22.208,-113.708,-109.808,1,1,0
-22.209,-113.709,-109.809,1,1,0
-22.21,-113.71,-109.81,1,1,0
-22.21,-113.71,-109.81,1,1,0
-22.21,-113.71,-109.81,1,1,0
-22.211,-113.711,-109.811,1,1,0
-22.212,-113.712,-109.812,1,1,0
-22.212,-113.712,-109.812,1,1,0
-22.213,-113.713,-109.813,1,1,0
-22.214,-113.714,-109.814,1,1,0
-22.214,-113.714,-109.814,1,1,0
-22.215,-113.715,-109.815,1,1,0
-22.216,-113.716,-109.816,1,1,0
-22.216,-113.716,-109.816,1,1,0
-22.217,-113.717,-109.817,1,1,0
-22.218,-113.718,-109.818,1,1,0
-22.218,-113.718,-109.818,1,1,0
-22.219,-113.719,-109.819,1,1,0
-22.22,-113.72,-109.82,1,1,0
-22.22,-113.72,-109.82,1,1,0
-22.22,-113.72,-109.82,1,1,0
-22.22,-113.72,-109.82,1,1,0
-22.221,-113.721,-109.821,1,1,0
-22.222,-113.722,-109.822,1,1,0
-22.222,-113.722,-109.822,1,1,0
-22.223,-113.723,-109.823,1,1,0
-22.224,-113.724,-109.824,1,1,0
-22.224,-113.724,-109.824,1,1,0
-22.225,-113.725,-109.825,1,1,0
-22.226,-113.726,-109.826,1,1,0
-22.226,-113.726,-109.826,1,1,0
-22.227,-113.727,-109.827,1,1,0
-22.228,-113.728,-109.828,1,1,0
-22.228,-113.728,-109.828,1,1,0
-22.229,-113.729,-109.829,1,1,0
-22.23,-113.73,-109.83,1,1,0
-22.23,-113.73,-109.83,1,1,0
-22.23,-113.73,-109.83,1,1,0
-22.231,-113.731,-109.831,1,1,0
-22.232,-113.732,-109.832,1,1,0
-22.232,-113.732,-109.832,1,1,0
-22.233,-113.733,-109.833,1,1,0
-22.234,-113.734,-109.834,1,1,0
-22.234,-113.734,-109.834,1,1,0
-22.235,-113.735,-109.835,1,1,0
-22.236,-113.736,-109.836,1,1,0
-22.236,-113.736,-109.836,1,1,0
-22.237,-113.737,-109.837,1,1,0
-22.238,-113.738,-109.838,1,1,0
-22.238,-113.738,-109.838,1,1,0
-22.239,-113.739,-109.839,1,1,0
-22.24,-113.74,-109.84,1,1,0
-22.24,-113.74,-109.84,1,1,0
-22.24,-113.74,-109.84,1,1,0
-22.24,-113.74,-109.84,1,1,0
-22.241,-113.741,-109.841,1,1,0
-22.242,-113.742,-109.842,1,1,0
-22.242,-113.742,-109.842,1,1,0
-22.243,-113.743,-109.843,1,1,0
-22.244,-113.744,-109.844,1,1,0
-22.244,-113.744,-109.844,1,1,0
-22.245,-113.745,-109.845,1,1,0
-22.246,-113.746,-109.846,1,1,0
-22.246,-113.746,-109.846,1,1,0
-22.247,-113.747,-109.847,1,1,0
-22.248,-113.748,-109.848,1,1,0
-22.248,-113.748,-109.848,1,1,0
-22.249,-113.749,-109.849,1,1,0
-22.25,-113.75,-109.85,1,1,0
-22.25,-113.75,-109.85,1,1,0
-22.25,-113.75,-109.85,1,1,0
-22.251,-113.751,-109.851,1,1,0
-22.252,-113.752,-109.852,1,1,0
-22.252,-113.752,-109.852,1,1,0
-22.253,-113.753,-109.853,1,1,0
-22.254,-113.754,-109.854,1,1,0
-22.254,-113.754,-109.854,1,1,0
-22.255,-113.755,-109.855,1,1,0
-22.256,-113.756,-109.856,1,1,0
-22.256,-113.756,-109.856,1,1,0
-22.257,-113.757,-109.857,1,1,0
-22.258,-113.758,-109.858,1,1,0
-22.258,-113.758,-109.858,1,1,0
-22.259,-113.759,-109.859,1,1,0
-22.26,-113.76,-109.86,1,1,0
-22.26,-113.76,-109.86,1,1,0
-22.26,-113.76,-109.86,1,1,0
-22.26,-113.76,-109.86,1,1,0
-22.261,-113.761,-109.861,1,1,0
-22.262,-113.762,-109.862,1,1,0
-22.262,-113.762,-109.862,1,1,0
-22.263,-113.763,-109.863,1,1,0
-22.264,-113.764,-109.864,1,1,0
-22.264,-113.764,-109.864,1,1,0
-22.265,-113.765,-109.865,1,1,0
-22.266,-113.766,-109.866,1,1,0
-22.266,-113.766,-109.866,1,1,0
-22.267,-113.767,-109.867,1,1,0
-22.268,-113.768,-109.868,1,1,0
-22.268,-113.768,-109.868,1,1,0
-22.269,-113.769,-109.869,1,1,0
-22.27,-113.77,-109.87,1,1,0
-22.27,-113.77,-109.87,1,1,0
-22.27,-113.77,-109.87,1,1,0
-22.271,-113.771,-109.871,1,1,0
-22.272,-113.772,-109.872,1,1,0
-22.272,-113.772,-109.872,1,1,0
-22.273,-113.773,-109.873,1,1,0
-22.274,-113.774,-109.874,1,1,0
-22.274,-113.774,-109.874,1,1,0
-22.275,-113.775,-109.875,1,1,0
-22.276,-113.776,-109.876,1,1,0
-22.276,-113.776,-109.876,1,1,0
-22.277,-113.777,-109.877,1,1,0
-22.278,-113.778,-109.878,1,1,0
-22.278,-113.778,-109.878,1,1,0
-22.279,-113.779,-109.879,1,1,0
-22.28,-113.78,-109.88,1,1,0
-22.28,-113.78,-109.88,1,1,0
-22.28,-113.78,-109.88,1,1,0
-22.28,-113.78,-109.88,1,1,0
-22.281,-113.781,-109.881,1,1,0
-22.282,-113.782,-109.882,1,1,0
-22.282,-113.782,-109.882,1,1,0
-22.283,-113.783,-109.883,1,1,0
-22.284,-113.784,-109.884,1,1,0
-22.284,-113.784,-109.884,1,1,0
-22.285,-113.785,-109.885,1,1,0
-22.286,-113.786,-109.886,1,1,0
-22.286,-113.786,-109.886,1,1,0
-22.287,-113.787,-109.887,1,1,0
-22.288,-113.788,-109.888,1,1,0
-22.288,-113.788,-109.888,1,1,0
-22.289,-113.789,-109.889,1,1,0
-22.29,-113.79,-109.89,1,1,0
-22.29,-113.79,-109.89,1,1,0
-22.29,-113.79,-109.89,1,1,0
-22.291,-113.791,-109.891,1,1,0
-22.292,-113.792,-109.892,1,1,0
-22.292,-113.792,-109.892,1,1,0
-22.293,-113.793,-109.893,1,1,0
-22.294,-113.794,-109.894,1,1,0
-22.294,-113.794,-109.894,1,1,0
-22.295,-113.795,-109.895,1,1,0
-22.296,-113.796,-109.896,1,1,0
-22.296,-113.796,-109.896,1,1,0
-22.297,-113.797,-109.897,1,1,0
-22.298,-113.798,-109.898,1,1,0
-22.298,-113.798,-109.898,1,1,0
-22.299,-113.799,-109.899,1,1,0
-22.3,-113.8,-109.9,1,1,0
-22.3,-113.8,-109.9,1,1,0
-22.3,-113.8,-109.9,1,1,0
-22.3,-113.8,-109.9,1,1,0
-22.301,-113.801,-109.901,1,1,0
-22.302,-113.802,-109.902,1,1,0
-22.302,-113.802,-109.902,1,1,0
-22.303,-113.803,-109.903,1,1,0
-22.304,-113.804,-109.904,1,1,0
-22.304,-113.804,-109.904,1,1,0
-22.305,-113.805,-109.905,1,1,0
-22.306,-113.806,-109.906,1,1,0
-22.306,-113.806,-109.906,1,1,0
-22.307,-113.807,-109.907,1,1,0
-22.308,-113.808,-109.908,1,1,0
-22.308,-113.808,-109.908,1,1,0
-22.309,-113.809,-109.909,1,1,0
-22.31,-113.81,-109.91,1,1,0
-22.31,-113.81,-109.91,1,1,0
-22.31,-113.81,-109.91,1,1,0
-22.311,-113.811,-109.911,1,1,0
-22.312,-113.812,-109.912,1,1,0
-22.312,-113.812,-109.912,1,1,0
-22.313,-113.813,-109.913,1,1,0
-22.314,-113.814,-109.914,1,1,0
-22.314,-113.814,-109.914,1,1,0
-22.315,-113.815,-109.915,1,1,0
-22.316,-113.816,-109.916,1,1,0
-22.316,-113.816,-109.916,1,1,0
-22.317,-113.817,-109.917,1,1,0
-22.318,-113.818,-109.918,1,1,0
-22.318,-113.818,-109.918,1,1,0
-22.319,-113.819,-109.919,1,1,0
-22.32,-113.82,-109.92,1,1,0
-22.32,-113.82,-109.92,1,1,0
-22.32,-113.82,-109.92,1,1,0
-22.32,-113.82,-109.92,1,1,0
-22.321,-113.821,-109.921,1,1,0
-22.322,-113.822,-109.922,1,1,0
-22.322,-113.822,-109.922,1,1,0
-22.323,-113.823,-109.923,1,1,0
-22.324,-113.824,-109.924,1,1,0
-22.324,-113.824,-109.924,1,1,0
-22.325,-113.825,-109.925,1,1,0
-22.326,-113.826,-109.926,1,1,0
-22.326,-113.826,-109.926,1,1,0
-22.327,-113.827,-109.927,1,1,0
-22.328,-113.828,-109.928,1,1,0
-22.328,-113.828,-109.928,1,1,0
-22.329,-113.829,-109.929,1,1,0
-22.33,-113.83,-109.93,1,1,0
-22.33,-113.83,-109.93,1,1,0
-22.33,-113.83,-109.93,1,1,0
-22.331,-113.831,-109.931,1,1,0
-22.332,-113.832,-109.932,1,1,0
-22.332,-113.832,-109.932,1,1,0
-22.333,-113.833,-109.933,1,1,0
-22.334,-113.834,-109.934,1,1,0
-22.334,-113.834,-109.934,1,1,0
-22.335,-113.835,-109.935,1,1,0
-22.336,-113.836,-109.936,1,1,0
-22.336,-113.836,-109.936,1,1,0
-22.337,-113.837,-109.937,1,1,0
-22.338,-113.838,-109.938,1,1,0
-22.338,-113.838,-109.938,1,1,0
-22.339,-113.839,-109.939,1,1,0
-22.34,-113.84,-109.94,1,1,0
-22.34,-113.84,-109.94,1,1,0
-22.34,-113.84,-109.94,1,1,0
-22.34,-113.84,-109.94,1,1,0
-22.341,-113.841,-109.941,1,1,0
-22.342,-113.842,-109.942,1,1,0
-22.342,-113.842,-109.942,1,1,0
-22.343,-113.843,-109.943,1,1,0
-22.344,-113.844,-109.944,1,1,0
-22.344,-113.844,-109.944,1,1,0
-22.345,-113.845,-109.945,1,1,0
-22.346,-113.846,-109.946,1,1,0
-22.346,-113.846,-109.946,1,1,0
-22.347,-113.847,-109.947,1,1,0
-22.348,-113.848,-109.948,1,1,0
-22.348,-113.848,-109.948,1,1,0
-22.349,-113.849,-109.949,1,1,0
-22.35,-113.85,-109.95,1,1,0
-22.35,-113.85,-109.95,1,1,0
-22.35,-113.85,-109.95,1,1,0
-22.351,-113.851,-109.951,1,1,0
-22.352,-113.852,-109.952,1,1,0
-22.352,-113.852,-109.952,1,1,0
-22.353,-113.853,-109.953,1,1,0
-22.354,-113.854,-109.954,1,1,0
-22.354,-113.854,-109.954,1,1,0
-22.355,-113.855,-109.955,1,1,0
-22.356,-113.856,-109.956,1,1,0
-22.356,-113.856,-109.956,1,1,0
-22.357,-113.857,-109.957,1,1,0
-22.358,-113.858,-109.958,1,1,0
-22.358,-113.858,-109.958,1,1,0
-22.359,-113.859,-109.959,1,1,0
-22.36,-113.86,-109.96,1,1,0
-22.36,-113.86,-109.96,1,1,0
-22.36,-113.86,-109.96,1,1,0
-22.36,-113.86,-109.96,1,1,0
-22.361,-113.861,-109.961,1,1,0
-22.362,-113.862,-109.962,1,1,0
-22.362,-113.862,-109.962,1,1,0
-22.363,-113.863,-109.963,1,1,0
-22.364,-113.864,-109.964,1,1,0
-22.364,-113.864,-109.964,1,1,0
-22.365,-113.865,-109.965,1,1,0
-22.366,-113.866,-109.966,1,1,0
-22.366,-113.866,-109.966,1,1,0
-22.367,-113.867,-109.967,1,1,0
-22.368,-113.868,-109.968,1,1,0
-22.368,-113.868,-109.968,1,1,0
-22.369,-113.869,-109.969,1,1,0
-22.37,-113.87,-109.97,1,1,0
-22.37,-113.87,-109.97,1,1,0
-22.37,-113.87,-109.97,1,1,0
-22.371,-113.871,-109.971,1,1,0
-22.372,-113.872,-109.972,1,1,0
-22.372,-113.872,-109.972,1,1,0
-22.373,-113.873,-109.973,1,1,0
-22.374,-113.874,-109.974,1,1,0
-22.374,-113.874,-109.974,1,1,0
-22.375,-113.875,-109.975,1,1,0
-22.376,-113.876,-109.976,1,1,0
-22.376,-113.876,-109.976,1,1,0
-22.377,-113.877,-109.977,1,1,0
-22.378,-113.878,-109.978,1,1,0
-22.378,-113.878,-109.978,1,1,0
-22.379,-113.879,-109.979,1,1,0
-22.38,-113.88,-109.98,1,1,0
-22.38,-113.88,-109.98,1,1,0
-22.38,-113.88,-109.98,1,1,0
-22.38,-113.88,-109.98,1,1,0
-22.381,-113.881,-109.981,1,1,0
-22.382,-113.882,-109.982,1,1,0
-22.382,-113.882,-109.982,1,1,0
-22.383,-113.883,-109.983,1,1,0
-22.384,-113.884,-109.984,1,1,0
-22.384,-113.884,-109.984,1,1,0
-22.385,-113.885,-109.985,1,1,0
-22.386,-113.886,-109.986,1,1,0
-22.386,-113.886,-109.986,1,1,0
-22.387,-113.887,-109.987,1,1,0
-22.388,-113.888,-109.988,1,1,0
-22.388,-113.888,-109.988,1,1,0
-22.389,-113.889,-109.989,1,1,0
-22.39,-113.89,-109.99,1,1,0
-22.39,-113.89,-109.99,1,1,0
-22.39,-113.89,-109.99,1,1,0
-22.391,-113.891,-109.991,1,1,0
-22.392,-113.892,-109.992,1,1,0
-22.392,-113.892,-109.992,1,1,0
-22.393,-113.893,-109.993,1,1,0
-22.394,-113.894,-109.994,1,1,0
-22.394,-113.894,-109.994,1,1,0
-22.395,-113.895,-109.995,1,1,0
-22.396,-113.896,-109.996,1,1,0
-22.396,-113.896,-109.996,1,1,0
-22.397,-113.897,-109.997,1,1,0
-22.398,-113.898,-109.998,1,1,0
-22.398,-113.898,-109.998,1,1,0
-22.399,-113.899,-109.999,1,1,0
-22.4,-113.9,-110,1,1,0
-22.4,-113.9,-110,1,1,0
-22.4,-113.9,-110,1,1,0
-22.4,-113.9,-110,1,1,0
-22.401,-113.901,-110.001,1,1,0
-22.402,-113.902,-110.002,1,1,0
-22.402,-113.902,-110.002,1,1,0
-22.403,-113.903,-110.003,1,1,0
-22.404,-113.904,-110.004,1,1,0
-22.404,-113.904,-110.004,1,1,0
-22.405,-113.905,-110.005,1,1,0
-22.406,-113.906,-110.006,1,1,0
-22.406,-113.906,-110.006,1,1,0
-22.407,-113.907,-110.007,1,1,0
-22.408,-113.908,-110.008,1,1,0
-22.408,-113.908,-110.008,1,1,0
-22.409,-113.909,-110.009,1,1,0
-22.41,-113.91,-110.01,1,1,0
-22.41,-113.91,-110.01,1,1,0
-22.41,-113.91,-110.01,1,1,0
-22.411,-113.911,-110.011,1,1,0
-22.412,-113.912,-110.012,1,1,0
-22.412,-113.912,-110.012,1,1,0
-22.413,-113.913,-110.013,1,1,0
-22.414,-113.914,-110.014,1,1,0
-22.414,-113.914,-110.014,1,1,0
-22.415,-113.915,-110.015,1,1,0
-22.416,-113.916,-110.016,1,1,0
-22.416,-113.916,-110.016,1,1,0
-22.417,-113.917,-110.017,1,1,0
-22.418,-113.918,-110.018,1,1,0
-22.418,-113.918,-110.018,1,1,0
-22.419,-113.919,-110.019,1,1,0
-22.42,-113.92,-110.02,1,1,0
-22.42,-113.92,-110.02,1,1,0
-22.42,-113.92,-110.02,1,1,0
-22.42,-113.92,-110.02,1,1,0
-22.421,-113.921,-110.021,1,1,0
-22.422,-113.922,-110.022,1,1,0
-22.422,-113.922,-110.022,1,1,0
-22.423,-113.923,-110.023,1,1,0
-22.424,-113.924,-110.024,1,1,0
-22.424,-113.924,-110.024,1,1,0
-22.425,-113.925,-110.025,1,1,0
-22.426,-113.926,-110.026,1,1,0
-22.426,-113.926,-110.026,1,1,0
-22.427,-113.927,-110.027,1,1,0
-22.428,-113.928,-110.028,1,1,0
-22.428,-113.928,-110.028,1,1,0
-22.429,-113.929,-110.029,1,1,0
-22.43,-113.93,-110.03,1,1,0
-22.43,-113.93,-110.03,1,1,0
-22.43,-113.93,-110.03,1,1,0
-22.431,-113.931,-110.031,1,1,0
-22.432,-113.932,-110.032,1,1,0
-22.432,-113.932,-110.032,1,1,0
-22.433,-113.933,-110.033,1,1,0
-22.434,-113.934,-110.034,1,1,0
-22.434,-113.934,-110.034,1,1,0
-22.435,-113.935,-110.035,1,1,0
-22.436,-113.936,-110.036,1,1,0
-22.436,-113.936,-110.036,1,1,0
-22.437,-113.937,-110.037,1,1,0
-22.438,-113.938,-110.038,1,1,0
-22.438,-113.938,-110.038,1,1,0
-22.439,-113.939,-110.039,1,1,0
-22.44,-113.94,-110.04,1,1,0
-22.44,-113.94,-110.04,1,1,0
-22.44,-113.94,-110.04,1,1,0
-22.44,-113.94,-110.04,1,1,0
-22.441,-113.941,-110.041,1,1,0
-22.442,-113.942,-110.042,1,1,0
-22.442,-113.942,-110.042,1,1,0
-22.443,-113.943,-110.043,1,1,0
-22.444,-113.944,-110.044,1,1,0
-22.444,-113.944,-110.044,1,1,0
-22.445,-113.945,-110.045,1,1,0
-22.446,-113.946,-110.046,1,1,0
-22.446,-113.946,-110.046,1,1,0
-22.447,-113.947,-110.047,1,1,0
-22.448,-113.948,-110.048,1,1,0
-22.448,-113.948,-110.048,1,1,0
-22.449,-113.949,-110.049,1,1,0
-22.45,-113.95,-110.05,1,1,0
-22.45,-113.95,-110.05,1,1,0
-22.45,-113.95,-110.05,1,1,0
-22.451,-113.951,-110.051,1,1,0
-22.452,-113.952,-110.052,1,1,0
-22.452,-113.952,-110.052,1,1,0
-22.453,-113.953,-110.053,1,1,0
-22.454,-113.954,-110.054,1,1,0
-22.454,-113.954,-110.054,1,1,0
-22.455,-113.955,-110.055,1,1,0
-22.456,-113.956,-110.056,1,1,0
-22.456,-113.956,-110.056,1,1,0
-22.457,-113.957,-110.057,1,1,0
-22.458,-113.958,-110.058,1,1,0
-22.458,-113.958,-110.058,1,1,0
-22.459,-113.959,-110.059,1,1,0
-22.46,-113.96,-110.06,1,1,0
-22.46,-113.96,-110.06,1,1,0
-22.46,-113.96,-110.06,1,1,0
-22.46,-113.96,-110.06,1,1,0
-22.461,-113.961,-110.061,1,1,0
-22.462,-113.962,-110.062,1,1,0
-22.462,-113.962,-110.062,1,1,0
-22.463,-113.963,-110.063,1,1,0
-22.464,-113.964,-110.064,1,1,0
-22.464,-113.964,-110.064,1,1,0
-22.465,-113.965,-110.065,1,1,0
-22.466,-113.966,-110.066,1,1,0
-22.466,-113.966,-110.066,1,1,0
-22.467,-113.967,-110.067,1,1,0
-22.468,-113.968,-110.068,1,1,0
-22.468,-113.968,-110.068,1,1,0
-22.469,-113.969,-110.069,1,1,0
-22.47,-113.97,-110.07,1,1,0
-22.47,-113.97,-110.07,1,1,0
-22.47,-113.97,-110.07,1,1,0
-22.471,-113.971,-110.071,1,1,0
-22.472,-113.972,-110.072,1,1,0
-22.472,-113.972,-110.072,1,1,0
-22.473,-113.973,-110.073,1,1,0
-22.474,-113.974,-110.074,1,1,0
-22.474,-113.974,-110.074,1,1,0
-22.475,-113.975,-110.075,1,1,0
-22.476,-113.976,-110.076,1,1,0
-22.476,-113.976,-110.076,1,1,0
-22.477,-113.977,-110.077,1,1,0
-22.478,-113.978,-110.078,1,1,0
-22.478,-113.978,-110.078,1,1,0
-22.479,-113.979,-110.079,1,1,0
-22.48,-113.98,-110.08,1,1,0
-22.48,-113.98,-110.08,1,1,0
-22.48,-113.98,-110.08,1,1,0
-22.48,-113.98,-110.08,1,1,0
-22.481,-113.981,-110.081,1,1,0
